"DrugBankIDs" "DiseaseID"
"DB01221" "MESH:D006948"
"DB01221" "MESH:D008569"
"DB01221" "MESH:D001424"
"DB01221" "MESH:D013226"
"DB01221" "MESH:D007022"
"DB01221" "MESH:D009422"
"DB01222" "MESH:D001249"
"DB01222" "MESH:D055370"
"DB01222" "MESH:D003424"
"DB01222" "MESH:D008173"
"DB01222" "MESH:D016535"
"DB01222" "MESH:D012893"
"DB01222" "MESH:D008175"
"DB01222" "MESH:D004417"
"DB01222" "MESH:D011654"
"DB01222" "MESH:D005767"
"DB01222" "MESH:D011658"
"DB01222" "MESH:D005221"
"DB01222" "MESH:D006255"
"DB01222" "MESH:D003093"
"DB01223" "MESH:D003866"
"DB01223" "MESH:D064420"
"DB01223" "MESH:D017180"
"DB01223" "MESH:D006261"
"DB01223" "MESH:D006333"
"DB01223" "MESH:D007022"
"DB01223" "MESH:D001919"
"DB01223" "MESH:D008175"
"DB01223" "MESH:D029481"
"DB01223" "MESH:D015431"
"DB01223" "MESH:D008171"
"DB01223" "MESH:D018879"
"DB01223" "MESH:D002637"
"DB01223" "MESH:D001049"
"DB01223" "MESH:D018487"
"DB01223" "MESH:D007235"
"DB01223" "MESH:D004417"
"DB01223" "MESH:D006323"
"DB01223" "MESH:D002493"
"DB01223" "MESH:D001249"
"DB01223" "MESH:D013035"
"DB01223" "MESH:D017202"
"DB01223" "MESH:D000787"
"DB01223" "MESH:D029424"
"DB01224" "MESH:D001008"
"DB01224" "MESH:D009771"
"DB01224" "MESH:D002819"
"DB01224" "MESH:D003711"
"DB01224" "MESH:D006948"
"DB01224" "MESH:D007174"
"DB01224" "MESH:D006212"
"DB01224" "MESH:D001523"
"DB01224" "MESH:D010300"
"DB01224" "MESH:D007319"
"DB01224" "MESH:D003704"
"DB01224" "MESH:D009157"
"DB01224" "MESH:D011618"
"DB01224" "MESH:D011605"
"DB01224" "MESH:D003693"
"DB01224" "MESH:D019970"
"DB01224" "MESH:D019966"
"DB01224" "MESH:D005879"
"DB01224" "MESH:D019969"
"DB01224" "MESH:D004827"
"DB01224" "MESH:D003865"
"DB01224" "MESH:D003866"
"DB01224" "MESH:D003072"
"DB01224" "MESH:D005334"
"DB01224" "MESH:D012563"
"DB01224" "MESH:D001714"
"DB01224" "MESH:D011595"
"DB01224" "MESH:D012559"
"DB01224" "MESH:D010259"
"DB01224" "MESH:D009069"
"DB01224" "MESH:D012893"
"DB01226" "MESH:D009798"
"DB01226" "MESH:D005207"
"DB01226" "MESH:D007022"
"DB01228" "MESH:D001145"
"DB01228" "MESH:D013610"
"DB01228" "MESH:D013617"
"DB01229" "MESH:D008546"
"DB01229" "MESH:D008545"
"DB01229" "MESH:D008113"
"DB01229" "MESH:D002295"
"DB01229" "MESH:D009369"
"DB01229" "MESH:D009062"
"DB01229" "MESH:D056486"
"DB01229" "MESH:D013274"
"DB01229" "MESH:D010051"
"DB01229" "MESH:D000230"
"DB01229" "MESH:D001859"
"DB01229" "MESH:D003967"
"DB01229" "MESH:D001943"
"DB01229" "MESH:D009362"
"DB01229" "MESH:D004938"
"DB01229" "MESH:D018268"
"DB01229" "MESH:D055752"
"DB01229" "MESH:D010523"
"DB01229" "MESH:D002583"
"DB01229" "MESH:D009101"
"DB01229" "MESH:D016889"
"DB01229" "MESH:D054198"
"DB01229" "MESH:D002294"
"DB01229" "MESH:D018827"
"DB01229" "MESH:D001749"
"DB01229" "MESH:D008654"
"DB01229" "MESH:D005909"
"DB01229" "MESH:D009503"
"DB01229" "MESH:D007945"
"DB01229" "MESH:D020522"
"DB01229" "MESH:D014839"
"DB01229" "MESH:D002289"
"DB01229" "MESH:D006258"
"DB01229" "MESH:D013921"
"DB01229" "MESH:D012878"
"DB01229" "MESH:D002277"
"DB01229" "MESH:D008325"
"DB01229" "MESH:D018270"
"DB01229" "MESH:D050197"
"DB01229" "MESH:D011471"
"DB01229" "MESH:D008114"
"DB01229" "MESH:D015179"
"DB01229" "MESH:D013736"
"DB01229" "MESH:D012509"
"DB01229" "MESH:D005910"
"DB01229" "MESH:D006528"
"DB01229" "MESH:D012516"
"DB01229" "MESH:D008228"
"DB01229" "MESH:D007938"
"DB01229" "MESH:D009374"
"DB01229" "MESH:D008175"
"DB01229" "MESH:D010014"
"DB01229" "MESH:D001932"
"DB01229" "MESH:D000740"
"DB01229" "MESH:D015470"
"DB01229" "MESH:D002779"
"DB01232" "MESH:D015658"
"DB01233" "MESH:D013272"
"DB01233" "MESH:D004381"
"DB01233" "MESH:D004942"
"DB01233" "MESH:D001919"
"DB01233" "MESH:D004487"
"DB01233" "MESH:D003967"
"DB01233" "MESH:D011183"
"DB01233" "MESH:D014456"
"DB01233" "MESH:D005767"
"DB01233" "MESH:D010437"
"DB01233" "MESH:D014839"
"DB01233" "MESH:D001480"
"DB01233" "MESH:D009325"
"DB01233" "MESH:D011832"
"DB01233" "MESH:D013276"
"DB01233" "MESH:D000855"
"DB01233" "MESH:D007035"
"DB01233" "MESH:D007022"
"DB01233" "MESH:D006948"
"DB01233" "MESH:D004941"
"DB01233" "MESH:D008881"
"DB01233" "MESH:D005764"
"DB01233" "MESH:D011041"
"DB01233" "MESH:D010146"
"DB01233" "MESH:D055752"
"DB01233" "MESH:D009207"
"DB01233" "MESH:D012559"
"DB01233" "MESH:D048909"
"DB01234" "MESH:D008175"
"DB01234" "MESH:D006948"
"DB01234" "MESH:D004681"
"DB01234" "MESH:D005355"
"DB01234" "MESH:D005119"
"DB01234" "MESH:D009325"
"DB01234" "MESH:D018805"
"DB01234" "MESH:D016889"
"DB01234" "MESH:D051437"
"DB01234" "MESH:D002543"
"DB01234" "MESH:D003556"
"DB01234" "MESH:D009374"
"DB01234" "MESH:D005334"
"DB01234" "MESH:D009101"
"DB01234" "MESH:D009190"
"DB01234" "MESH:D015427"
"DB01234" "MESH:D007249"
"DB01234" "MESH:D007022"
"DB01234" "MESH:D006967"
"DB01234" "MESH:D007674"
"DB01234" "MESH:D006333"
"DB01234" "MESH:D014839"
"DB01234" "MESH:D015452"
"DB01234" "MESH:D006470"
"DB01234" "MESH:D001169"
"DB01234" "MESH:D015464"
"DB01234" "MESH:D011658"
"DB01234" "MESH:D012128"
"DB01234" "MESH:D003110"
"DB01234" "MESH:D013203"
"DB01234" "MESH:D006973"
"DB01234" "MESH:D056486"
"DB01234" "MESH:D013375"
"DB01234" "MESH:D002544"
"DB01234" "MESH:D013272"
"DB01234" "MESH:D001930"
"DB01234" "MESH:D054198"
"DB01234" "MESH:D015430"
"DB01234" "MESH:D012640"
"DB01234" "MESH:D005909"
"DB01234" "MESH:D002051"
"DB01234" "MESH:D008106"
"DB01234" "MESH:D058186"
"DB01234" "MESH:D054218"
"DB01234" "MESH:D064420"
"DB01234" "MESH:D010146"
"DB01234" "MESH:D004890"
"DB01234" "MESH:D019446"
"DB01234" "MESH:D013971"
"DB01234" "MESH:D055370"
"DB01234" "MESH:D000756"
"DB01234" "MESH:D011654"
"DB01234" "MESH:D013036"
"DB01234" "MESH:D006528"
"DB01234" "MESH:D003967"
"DB01234" "MESH:D003866"
"DB01234" "MESH:D006943"
"DB01234" "MESH:D005910"
"DB01234" "MESH:D004827"
"DB01234" "MESH:D000419"
"DB01234" "MESH:D001168"
"DB01234" "MESH:D034381"
"DB01234" "MESH:D012772"
"DB01234" "MESH:D011471"
"DB01234" "MESH:D062787"
"DB01234" "MESH:D001172"
"DB01234" "MESH:D007008"
"DB01234" "MESH:D001943"
"DB01234" "MESH:D013118"
"DB01234" "MESH:D013345"
"DB01234" "MESH:D019586"
"DB01234" "MESH:D015473"
"DB01234" "MESH:D010149"
"DB01234" "MESH:D004487"
"DB01234" "MESH:D015431"
"DB01234" "MESH:D001249"
"DB01234" "MESH:D001932"
"DB01234" "MESH:D015470"
"DB01234" "MESH:D001259"
"DB01234" "MESH:D003711"
"DB01234" "MESH:D013610"
"DB01234" "MESH:D008171"
"DB01234" "MESH:D015746"
"DB01234" "MESH:D014605"
"DB01234" "MESH:D011014"
"DB01234" "MESH:D013736"
"DB01234" "MESH:D009461"
"DB01234" "MESH:D006940"
"DB01234" "MESH:D017449"
"DB01234" "MESH:D014581"
"DB01234" "MESH:D016535"
"DB01234" "MESH:D020521"
"DB01234" "MESH:D055371"
"DB01234" "MESH:D015212"
"DB01234" "MESH:D008113"
"DB01234" "MESH:D000236"
"DB01234" "MESH:D010292"
"DB01234" "MESH:D010538"
"DB01234" "MESH:D004802"
"DB01234" "MESH:D008181"
"DB01234" "MESH:D001929"
"DB01234" "MESH:D009336"
"DB01234" "MESH:D011507"
"DB01234" "MESH:D008223"
"DB01234" "MESH:D007752"
"DB01234" "MESH:D009202"
"DB01234" "MESH:D007235"
"DB01234" "MESH:D016403"
"DB01234" "MESH:D013276"
"DB01235" "MESH:D007022"
"DB01235" "MESH:D014202"
"DB01235" "MESH:D014786"
"DB01235" "MESH:D003072"
"DB01235" "MESH:D019970"
"DB01235" "MESH:D002389"
"DB01235" "MESH:D004421"
"DB01235" "MESH:D009127"
"DB01235" "MESH:D009069"
"DB01235" "MESH:D064420"
"DB01235" "MESH:D001930"
"DB01235" "MESH:D010146"
"DB01235" "MESH:D020258"
"DB01235" "MESH:D006333"
"DB01235" "MESH:D003928"
"DB01235" "MESH:D001927"
"DB01235" "MESH:D009103"
"DB01235" "MESH:D000690"
"DB01235" "MESH:D004409"
"DB01235" "MESH:D020820"
"DB01235" "MESH:D003128"
"DB01235" "MESH:D018476"
"DB01235" "MESH:D020734"
"DB01235" "MESH:D010302"
"DB01235" "MESH:D009461"
"DB01235" "MESH:D010300"
"DB01235" "MESH:D012148"
"DB01235" "MESH:D002375"
"DB01235" "MESH:D010554"
"DB01235" "MESH:D008569"
"DB01236" "MESH:D012640"
"DB01236" "MESH:D002545"
"DB01236" "MESH:D009203"
"DB01236" "MESH:D006930"
"DB01236" "MESH:D000860"
"DB01236" "MESH:D001145"
"DB01236" "MESH:D015427"
"DB01238" "MESH:D001321"
"DB01238" "MESH:D001523"
"DB01238" "MESH:D001289"
"DB01238" "MESH:D006948"
"DB01238" "MESH:D019969"
"DB01238" "MESH:D011605"
"DB01238" "MESH:D012559"
"DB01238" "MESH:D000437"
"DB01238" "MESH:D019956"
"DB01238" "MESH:D009771"
"DB01238" "MESH:D005879"
"DB01238" "MESH:D019970"
"DB01238" "MESH:D012563"
"DB01238" "MESH:D006816"
"DB01238" "MESH:D011618"
"DB01238" "MESH:D001714"
"DB01238" "MESH:D009765"
"DB01238" "MESH:D004409"
"DB01238" "MESH:D001008"
"DB01238" "MESH:D003866"
"DB01238" "MESH:D009069"
"DB01239" "MESH:D011618"
"DB01239" "MESH:D012563"
"DB01239" "MESH:D016778"
"DB01239" "MESH:D051474"
"DB01239" "MESH:D001523"
"DB01239" "MESH:D012559"
"DB01240" "MESH:D017114"
"DB01240" "MESH:D013276"
"DB01240" "MESH:D006976"
"DB01240" "MESH:D006973"
"DB01240" "MESH:D019956"
"DB01240" "MESH:D000787"
"DB01240" "MESH:D009336"
"DB01240" "MESH:D018487"
"DB01240" "MESH:D012772"
"DB01240" "MESH:D006948"
"DB01240" "MESH:D011655"
"DB01240" "MESH:D009369"
"DB01240" "MESH:D013927"
"DB01240" "MESH:D020301"
"DB01241" "MESH:D003327"
"DB01241" "MESH:D023921"
"DB01241" "MESH:D006937"
"DB01241" "MESH:D006949"
"DB01241" "MESH:D051437"
"DB01241" "MESH:D015228"
"DB01241" "MESH:D050197"
"DB01241" "MESH:D006938"
"DB01241" "MESH:D002318"
"DB01241" "MESH:D050171"
"DB01241" "MESH:D003324"
"DB01242" "MESH:D016584"
"DB01242" "MESH:D001714"
"DB01242" "MESH:D010554"
"DB01242" "MESH:D009437"
"DB01242" "MESH:D001321"
"DB01242" "MESH:D010146"
"DB01242" "MESH:D002375"
"DB01242" "MESH:D010523"
"DB01242" "MESH:D012735"
"DB01242" "MESH:D007174"
"DB01242" "MESH:D001008"
"DB01242" "MESH:D010259"
"DB01242" "MESH:D003866"
"DB01242" "MESH:D009069"
"DB01242" "MESH:D009207"
"DB01242" "MESH:D002385"
"DB01242" "MESH:D004487"
"DB01242" "MESH:D003865"
"DB01242" "MESH:D001919"
"DB01242" "MESH:D007249"
"DB01242" "MESH:D006212"
"DB01242" "MESH:D009771"
"DB01242" "MESH:D011618"
"DB01242" "MESH:D001523"
"DB01242" "MESH:D009369"
"DB01244" "MESH:D017180"
"DB01244" "MESH:D000787"
"DB01244" "MESH:D001145"
"DB01244" "MESH:D006973"
"DB01244" "MESH:D013610"
"DB01244" "MESH:D014693"
"DB01244" "MESH:D006332"
"DB01244" "MESH:D001281"
"DB01245" "MESH:D012640"
"DB01247" "MESH:D000341"
"DB01247" "MESH:D003866"
"DB01247" "MESH:D008881"
"DB01247" "MESH:D001008"
"DB01247" "MESH:D006973"
"DB01248" "MESH:D015470"
"DB01248" "MESH:D002471"
"DB01248" "MESH:D001749"
"DB01248" "MESH:D012509"
"DB01248" "MESH:D002295"
"DB01248" "MESH:D000855"
"DB01248" "MESH:D003110"
"DB01248" "MESH:D010014"
"DB01248" "MESH:D005770"
"DB01248" "MESH:D000230"
"DB01248" "MESH:D004938"
"DB01248" "MESH:D013274"
"DB01248" "MESH:D006528"
"DB01248" "MESH:D009374"
"DB01248" "MESH:D011471"
"DB01248" "MESH:D010190"
"DB01248" "MESH:D008175"
"DB01248" "MESH:D002294"
"DB01248" "MESH:D009362"
"DB01248" "MESH:D064129"
"DB01248" "MESH:D002289"
"DB01248" "MESH:D009369"
"DB01248" "MESH:D005910"
"DB01248" "MESH:D009101"
"DB01248" "MESH:D003967"
"DB01248" "MESH:D010051"
"DB01248" "MESH:D001943"
"DB01248" "MESH:D012878"
"DB01248" "MESH:D009376"
"DB01248" "MESH:D008545"
"DB01248" "MESH:D054198"
"DB01248" "MESH:D009503"
"DB01250" "MESH:D015212"
"DB01250" "MESH:D003093"
"DB01253" "MESH:D002637"
"DB01253" "MESH:D002375"
"DB01254" "MESH:D009374"
"DB01254" "MESH:D054198"
"DB01254" "MESH:D007951"
"DB01254" "MESH:D015464"
"DB01254" "MESH:D009361"
"DB01254" "MESH:D007938"
"DB01254" "MESH:D001943"
"DB01255" "MESH:D003865"
"DB01255" "MESH:D001714"
"DB01255" "MESH:D007174"
"DB01255" "MESH:D009771"
"DB01255" "MESH:D001289"
"DB01255" "MESH:D012559"
"DB01259" "MESH:D001943"
"DB01259" "MESH:D013274"
"DB01259" "MESH:D009374"
"DB01260" "MESH:D011565"
"DB01261" "MESH:D007249"
"DB01261" "MESH:D003924"
"DB01261" "MESH:D015431"
"DB01261" "MESH:D006943"
"DB01262" "MESH:D013964"
"DB01262" "MESH:D003110"
"DB01262" "MESH:D009190"
"DB01262" "MESH:D002471"
"DB01262" "MESH:D006258"
"DB01262" "MESH:D008223"
"DB01262" "MESH:D009447"
"DB01262" "MESH:D012208"
"DB01262" "MESH:D001943"
"DB01262" "MESH:D015470"
"DB01262" "MESH:D001749"
"DB01262" "MESH:D007938"
"DB01262" "MESH:D016889"
"DB01262" "MESH:D008545"
"DB01262" "MESH:D005355"
"DB01262" "MESH:D013274"
"DB01262" "MESH:D054198"
"DB01262" "MESH:D007951"
"DB01262" "MESH:D015464"
"DB01262" "MESH:D055728"
"DB01262" "MESH:D008175"
"DB01262" "MESH:D001249"
"DB01262" "MESH:D010051"
"DB01262" "MESH:D019337"
"DB01262" "MESH:D010190"
"DB01262" "MESH:D005234"
"DB01262" "MESH:D015179"
"DB01262" "MESH:D009369"
"DB01262" "MESH:D055370"
"DB01262" "MESH:D018268"
"DB01262" "MESH:D002294"
"DB01262" "MESH:D004417"
"DB01262" "MESH:D009101"
"DB01262" "MESH:D001008"
"DB01262" "MESH:D002289"
"DB01262" "MESH:D002277"
"DB01263" "MESH:D054198"
"DB01265" "MESH:D006509"
"DB01265" "MESH:D006505"
"DB01265" "MESH:D019694"
"DB01267" "MESH:D006948"
"DB01267" "MESH:D019956"
"DB01267" "MESH:D001523"
"DB01267" "MESH:D010554"
"DB01267" "MESH:D012559"
"DB01268" "MESH:D058186"
"DB01268" "MESH:D005770"
"DB01268" "MESH:D002292"
"DB01268" "MESH:D011471"
"DB01268" "MESH:D009369"
"DB01273" "MESH:D008569"
"DB01273" "MESH:D014029"
"DB01273" "MESH:D000437"
"DB01273" "MESH:D010146"
"DB01273" "MESH:D004409"
"DB01274" "MESH:D004417"
"DB01274" "MESH:D011654"
"DB01274" "MESH:D029424"
"DB01274" "MESH:D009205"
"DB01274" "MESH:D011014"
"DB01274" "MESH:D016535"
"DB01274" "MESH:D001249"
"DB01274" "MESH:D009135"
"DB01274" "MESH:D055370"
"DB01275" "MESH:D000419"
"DB01275" "MESH:D005234"
"DB01275" "MESH:D012640"
"DB01275" "MESH:D005921"
"DB01275" "MESH:D001919"
"DB01275" "MESH:D050197"
"DB01275" "MESH:D011654"
"DB01275" "MESH:D011507"
"DB01275" "MESH:D013610"
"DB01275" "MESH:D007674"
"DB01275" "MESH:D002311"
"DB01275" "MESH:D006332"
"DB01275" "MESH:D006974"
"DB01275" "MESH:D006977"
"DB01275" "MESH:D006984"
"DB01275" "MESH:D005923"
"DB01275" "MESH:D006333"
"DB01275" "MESH:D006973"
"DB01275" "MESH:D011225"
"DB01276" "MESH:D018149"
"DB01276" "MESH:D010302"
"DB01276" "MESH:D007333"
"DB01276" "MESH:D018487"
"DB01276" "MESH:D006943"
"DB01276" "MESH:D003921"
"DB01276" "MESH:D003924"
"DB01276" "MESH:D005234"
"DB01276" "MESH:D010024"
"DB01276" "MESH:D015431"
"DB01280" "MESH:D016399"
"DB01280" "MESH:D054218"
"DB01283" "MESH:D010003"
"DB01283" "MESH:D010146"
"DB01283" "MESH:D010149"
"DB01283" "MESH:D006073"
"DB01283" "MESH:D004412"
"DB01284" "MESH:D013036"
"DB01285" "MESH:D015212"
"DB01285" "MESH:D013036"
"DB01285" "MESH:D009103"
"DB01285" "MESH:D004827"
"DB01288" "MESH:D006333"
"DB01288" "MESH:D001249"
"DB01288" "MESH:D007752"
"DB01291" "MESH:D006333"
"DB01291" "MESH:D018487"
"DB01291" "MESH:D003324"
"DB01296" "MESH:D002544"
"DB01296" "MESH:D015212"
"DB01296" "MESH:D007249"
"DB01296" "MESH:D010146"
"DB01296" "MESH:D010003"
"DB01296" "MESH:D009062"
"DB01296" "MESH:D001168"
"DB01296" "MESH:D018771"
"DB01296" "MESH:D010024"
"DB01296" "MESH:D003876"
"DB01296" "MESH:D013272"
"DB01297" "MESH:D013610"
"DB01297" "MESH:D013617"
"DB01297" "MESH:D001919"
"DB01297" "MESH:D001145"
"DB01297" "MESH:D006973"
"DB01299" "MESH:D016778"
"DB01306" "MESH:D003924"
"DB01319" "MESH:D015658"
"DB01320" "MESH:D017180"
"DB01320" "MESH:D012640"
"DB01320" "MESH:D013226"
"DB01320" "MESH:D004830"
"DB01324" "MESH:D009765"
"DB01324" "MESH:D006973"
"DB01326" "MESH:D001424"
"DB01326" "MESH:D013203"
"DB01327" "MESH:D002295"
"DB01327" "MESH:D001749"
"DB01327" "MESH:D016470"
"DB01327" "MESH:D004927"
"DB01327" "MESH:D011552"
"DB01327" "MESH:D010538"
"DB01327" "MESH:D013203"
"DB01327" "MESH:D005334"
"DB01329" "MESH:D018805"
"DB01331" "MESH:D007239"
"DB01331" "MESH:D015431"
"DB01333" "MESH:D014552"
"DB01333" "MESH:D016908"
"DB01336" "MESH:D009127"
"DB01337" "MESH:D010149"
"DB01337" "MESH:D001919"
"DB01337" "MESH:D009127"
"DB01337" "MESH:D010146"
"DB01337" "MESH:D005207"
"DB01337" "MESH:D009135"
"DB01339" "MESH:D005207"
"DB01339" "MESH:D019586"
"DB01339" "MESH:D009135"
"DB01339" "MESH:D009127"
"DB01339" "MESH:D010149"
"DB01340" "MESH:D006976"
"DB01340" "MESH:D006332"
"DB01340" "MESH:D006333"
"DB01340" "MESH:D000419"
"DB01340" "MESH:D006973"
"DB01340" "MESH:D011507"
"DB01340" "MESH:D007333"
"DB01340" "MESH:D006946"
"DB01340" "MESH:D018487"
"DB01340" "MESH:D000787"
"DB01348" "MESH:D006973"
"DB01351" "MESH:D004421"
"DB01351" "MESH:D012640"
"DB01357" "MESH:D004412"
"DB01359" "MESH:D006973"
"DB01364" "MESH:D006967"
"DB01364" "MESH:D007333"
"DB01364" "MESH:D007024"
"DB01364" "MESH:D006973"
"DB01364" "MESH:D007022"
"DB01364" "MESH:D009765"
"DB01364" "MESH:D010146"
"DB01364" "MESH:D001249"
"DB01364" "MESH:D006323"
"DB01365" "MESH:D001049"
"DB01365" "MESH:D007022"
"DB01365" "MESH:D012640"
"DB01365" "MESH:D001919"
"DB01366" "MESH:D001249"
"DB01367" "MESH:D008569"
"DB01367" "MESH:D002375"
"DB01367" "MESH:D010300"
"DB01367" "MESH:D020734"
"DB01367" "MESH:D003072"
"DB01367" "MESH:D018476"
"DB01373" "MESH:D001145"
"DB01373" "MESH:D009461"
"DB01373" "MESH:D009069"
"DB01373" "MESH:D010024"
"DB01373" "MESH:D062787"
"DB01373" "MESH:D001919"
"DB01373" "MESH:D006973"
"DB01373" "MESH:D051437"
"DB01373" "MESH:D010437"
"DB01373" "MESH:D010518"
"DB01373" "MESH:D003092"
"DB01373" "MESH:D012640"
"DB01373" "MESH:D009369"
"DB01373" "MESH:D007674"
"DB01373" "MESH:D015663"
"DB01373" "MESH:D058186"
"DB01373" "MESH:D015430"
"DB01373" "MESH:D001745"
"DB01373" "MESH:D009202"
"DB01373" "MESH:D007022"
"DB01380" "MESH:D018487"
"DB01380" "MESH:D004719"
"DB01390" "MESH:D018754"
"DB01390" "MESH:D012640"
"DB01390" "MESH:D007022"
"DB01390" "MESH:D062025"
"DB01390" "MESH:D001749"
"DB01390" "MESH:D016171"
"DB01390" "MESH:D017180"
"DB01390" "MESH:D058186"
"DB01390" "MESH:D010146"
"DB01390" "MESH:D004417"
"DB01390" "MESH:D064420"
"DB01390" "MESH:D051437"
"DB01390" "MESH:D007676"
"DB01390" "MESH:D009422"
"DB01390" "MESH:D018487"
"DB01390" "MESH:D007674"
"DB01390" "MESH:D006331"
"DB01390" "MESH:D006947"
"DB01390" "MESH:D001145"
"DB01390" "MESH:D001919"
"DB01392" "MESH:D014202"
"DB01392" "MESH:D006948"
"DB01392" "MESH:D012640"
"DB01392" "MESH:D056486"
"DB01392" "MESH:D004487"
"DB01392" "MESH:D017180"
"DB01392" "MESH:D000647"
"DB01392" "MESH:D009127"
"DB01392" "MESH:D007172"
"DB01392" "MESH:D006930"
"DB01392" "MESH:D009765"
"DB01392" "MESH:D020018"
"DB01392" "MESH:D006943"
"DB01392" "MESH:D002375"
"DB01392" "MESH:D009203"
"DB01392" "MESH:D011141"
"DB01392" "MESH:D001862"
"DB01392" "MESH:D018476"
"DB01392" "MESH:D009207"
"DB01392" "MESH:D006940"
"DB01392" "MESH:D009069"
"DB01392" "MESH:D007022"
"DB01392" "MESH:D007024"
"DB01392" "MESH:D019954"
"DB01392" "MESH:D014693"
"DB01392" "MESH:D001145"
"DB01392" "MESH:D004890"
"DB01392" "MESH:D004409"
"DB01392" "MESH:D006973"
"DB01392" "MESH:D015428"
"DB01392" "MESH:D001919"
"DB01392" "MESH:D007249"
"DB01392" "MESH:D017202"
"DB01393" "MESH:D006943"
"DB01393" "MESH:D007333"
"DB01393" "MESH:D013927"
"DB01393" "MESH:D002318"
"DB01393" "MESH:D058226"
"DB01393" "MESH:D006938"
"DB01393" "MESH:D011085"
"DB01393" "MESH:D006984"
"DB01393" "MESH:D019698"
"DB01393" "MESH:D003324"
"DB01393" "MESH:D023921"
"DB01393" "MESH:D009203"
"DB01393" "MESH:D003924"
"DB01393" "MESH:D003110"
"DB01393" "MESH:D006949"
"DB01393" "MESH:D007683"
"DB01393" "MESH:D007249"
"DB01393" "MESH:D000855"
"DB01393" "MESH:D058186"
"DB01393" "MESH:D006937"
"DB01393" "MESH:D009765"
"DB01393" "MESH:D005355"
"DB01393" "MESH:D003920"
"DB01393" "MESH:D007674"
"DB01393" "MESH:D015470"
"DB01393" "MESH:D050197"
"DB01393" "MESH:D015228"
"DB01393" "MESH:D003921"
"DB01393" "MESH:D005234"
"DB01393" "MESH:D018149"
"DB01393" "MESH:D050171"
"DB01393" "MESH:D006946"
"DB01393" "MESH:D008105"
"DB01393" "MESH:D065626"
"DB01393" "MESH:D015451"
"DB01394" "MESH:D001528"
"DB01394" "MESH:D006073"
"DB01394" "MESH:D009369"
"DB01394" "MESH:D010146"
"DB01394" "MESH:D007249"
"DB01394" "MESH:D012871"
"DB01394" "MESH:D008103"
"DB01394" "MESH:D005902"
"DB01394" "MESH:D019694"
"DB01394" "MESH:D011565"
"DB01396" "MESH:D006333"
"DB01396" "MESH:D006331"
"DB01396" "MESH:D006973"
"DB01396" "MESH:D001281"
"DB01396" "MESH:D018487"
"DB01396" "MESH:D002318"
"DB01396" "MESH:D006332"
"DB01396" "MESH:D002289"
"DB01396" "MESH:D013617"
"DB01399" "MESH:D017116"
"DB01400" "MESH:D006332"
"DB01400" "MESH:D001049"
"DB01400" "MESH:D016055"
"DB01400" "MESH:D006930"
"DB01400" "MESH:D010146"
"DB01400" "MESH:D010149"
"DB01400" "MESH:D007024"
"DB01400" "MESH:D009135"
"DB01400" "MESH:D009157"
"DB01400" "MESH:D007022"
"DB01400" "MESH:D000647"
"DB01400" "MESH:D018908"
"DB01400" "MESH:D010243"
"DB01400" "MESH:D013610"
"DB01403" "MESH:D011618"
"DB01403" "MESH:D011605"
"DB01403" "MESH:D017116"
"DB01403" "MESH:D003865"
"DB01403" "MESH:D012559"
"DB01403" "MESH:D001523"
"DB01403" "MESH:D010146"
"DB01403" "MESH:D010149"
"DB01403" "MESH:D010554"
"DB01403" "MESH:D003866"
"DB01403" "MESH:D011183"
"DB01403" "MESH:D006212"
"DB01403" "MESH:D004409"
"DB01403" "MESH:D007319"
"DB01406" "MESH:D000799"
"DB01406" "MESH:D000744"
"DB01406" "MESH:D007889"
"DB01406" "MESH:D013921"
"DB01406" "MESH:D055728"
"DB01406" "MESH:D001943"
"DB01406" "MESH:D010146"
"DB01406" "MESH:D009503"
"DB01406" "MESH:D004715"
"DB01407" "MESH:D001284"
"DB01407" "MESH:D015428"
"DB01409" "MESH:D007022"
"DB01409" "MESH:D029424"
"DB01409" "MESH:D001919"
"DB01413" "MESH:D002481"
"DB01413" "MESH:D005334"
"DB01413" "MESH:D013203"
"DB01415" "MESH:D011704"
"DB01416" "MESH:D005334"
"DB01416" "MESH:D003371"
"DB01416" "MESH:D014552"
"DB01418" "MESH:D020520"
"DB01418" "MESH:D013921"
"DB01418" "MESH:D001281"
"DB01418" "MESH:D001145"
"DB01418" "MESH:D020246"
"DB01418" "MESH:D013923"
"DB01419" "MESH:D010146"
"DB01419" "MESH:D004487"
"DB01419" "MESH:D010003"
"DB01420" "MESH:D011471"
"DB01420" "MESH:D007172"
"DB01420" "MESH:D019964"
"DB01420" "MESH:D009845"
"DB01421" "MESH:D017088"
"DB01421" "MESH:D016773"
"DB01421" "MESH:D006501"
"DB01426" "MESH:D014693"
"DB01426" "MESH:D001145"
"DB01426" "MESH:D018879"
"DB01426" "MESH:D017180"
"DB01427" "MESH:D018754"
"DB01427" "MESH:D008173"
"DB01427" "MESH:D001145"
"DB01427" "MESH:D006976"
"DB01427" "MESH:D006973"
"DB01427" "MESH:D007674"
"DB01427" "MESH:D006333"
"DB01427" "MESH:D018487"
"DB01427" "MESH:D001919"
"DB01427" "MESH:D007022"
"DB01430" "MESH:D012131"
"DB01435" "MESH:D003866"
"DB01436" "MESH:D003093"
"DB01436" "MESH:D012141"
"DB01436" "MESH:D015430"
"DB01436" "MESH:D000230"
